name,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
ASTRO,417952,555117,643067,647078,628474,610135,597992,486644,472909,477269,462342,540319,772123,746002,730956,888762,757636,897503,838620,771047,690824,659591,584303,564326,637835,740370,778443,738991,901354,890217,859337,791854,1212655,1087793,870118,831465
Jireel,417931,794185,737271,662391,600843,610431,687036,623700,593547,517881,554364,497907,539297,607758,543731,824935,976863,904008,1077417,923394,850735,913168,944547,877485,798190,866890,706911,659190,697019,676538,747767,737717,784018,779098,677178,801776
Georg Philipp Telemann,417625,264736,270312,322605,304074,325601,292310,271668,263771,288530,363814,377079,428624,337237,343248,303783,337497,307743,272514,292964,290109,311107,315722,343100,437068,358443,365598,340884,340545,316629,291080,266224,347088,336031,380924,401481
Caleb and Kelsey,417576,388412,366447,334686,355010,345039,327422,442589,492154,486186,499948,530559,559975,510880,565631,579591,554980,530035,516631,507769,527592,540295,547950,610263,587166,514306,595887,634680,666532,981519,988902,970961,691147,739746,715638,687830
Emilíana Torrini,417456,435252,414252,418317,440117,455470,466071,479023,515692,498507,509551,515570,488511,530555,525433,539074,570958,573002,537670,553652,553251,540396,544982,541719,498657,524475,604402,599693,618482,622537,599184,572343,589010,628197,620158,621021
Neto Bernal,417351,483312,463350,431059,369171,375135,357875,385199,552345,657111,699282,679954,730350,730505,778144,838251,837196,931248,1011794,944851,956352,983122,930476,920903,729430,712179,763519,764699,711098,754781,660168,616719,671188,598011,607954,668149
Lil Donald,417350,392382,377645,413666,390394,375702,350236,327105,321828,320416,331056,345902,331201,490796,642336,583128,618258,649614,669967,688893,747977,676122,639253,587450,539059,535296,558677,587791,542167,477080,424382,389313,415359,426788,449313,496880
The Real Group,417173,47123,42212,52397,51816,53666,65326,51237,47999,51854,58702,151747,646777,70803,56519,55495,56359,59478,86220,65462,53970,55301,63180,306244,812320,54990,46001,47485,49988,56849,105927,60880,51480,51177,55853,175176
Stephen Bishop,417124,427181,470157,470161,440823,447881,548407,547311,604322,642225,701261,665031,565958,629448,673320,658257,675190,718466,740800,725332,738138,781564,899265,779790,747148,810860,854962,883243,932395,929939,913136,928671,896374,920267,1068905,884265
Jack Wall,417068,496042,477503,369425,218961,215656,216235,238368,247055,250828,253571,245166,242059,258322,256717,258554,267755,271411,260968,261318,273781,282254,292980,327986,322193,333747,346443,343238,335801,356518,340205,321377,323281,317188,323662,319241
Lil Scrappy,416878,407852,455298,467619,464056,489154,539387,487356,506901,483751,476749,470834,443082,492190,521646,479500,471995,490067,573721,565051,639936,648933,504778,413346,383158,404272,445763,435354,469198,465619,451234,431710,422960,403561,409732,403100
Shuggie Otis,416823,416134,410802,395164,440177,476933,461965,535616,603624,675075,707154,791560,753908,836646,878292,928001,1084226,1121905,1125663,1128910,1149471,1156305,1173288,1127104,994009,1088129,1114089,1118113,1143420,1153982,1116851,1092618,1077705,1032463,1033156,1003799
Fozzy,416807,458146,442497,437617,437643,442844,453470,451667,466061,562539,515184,527197,501422,561095,622994,645923,601413,608534,611697,596169,596306,585168,554174,550890,514479,533310,541619,552978,584492,614061,695768,645154,670904,697663,660333,653400
Scridge,416719,438186,450234,453839,476037,412936,403937,381242,359739,310928,309898,316335,317416,467323,455237,420597,382427,322962,337837,461448,365073,336751,314393,308514,304329,300324,334178,311246,285493,296121,291119,269792,250082,242469,258503,246777
The Chieftains,416661,271836,269230,398138,272921,272942,281426,289352,307208,302837,308401,334081,472456,350757,345662,427873,375959,356578,348617,343487,345460,344100,359899,430528,671119,495929,428175,557987,406148,387489,370784,414019,409891,391656,458809,525487
Format:B,416572,410857,417944,437472,468019,468259,503436,528271,558577,618343,496783,480828,481749,486571,467475,432625,455428,464459,479631,479381,464088,437178,410940,382075,370021,369337,402242,424371,429414,428540,442196,435967,412921,400152,372587,364228
Joe Satriani,416512,431468,442857,450072,446608,449260,469865,504077,497835,489709,517460,532482,532692,562345,631851,588154,655400,625107,603134,579826,583787,588259,615450,598116,753263,693597,680853,689295,683239,686284,667058,654526,666382,654209,664077,687117
Soundtrack/Cast Album,416404,406452,371814,412833,436530,388170,384766,397769,414329,394575,448829,466965,383764,396963,413913,436697,446955,378296,381465,381263,386549,427740,479569,450301,418555,448735,522109,578059,604095,618392,606975,588121,597129,631357,706750,652270
GameChops,416368,451692,491078,501778,494490,510415,497947,532069,597872,621537,641289,647482,671381,766083,903551,955082,993922,993754,937262,851586,862064,883590,914273,952317,902629,956506,1031676,1093551,1104650,1071894,1022595,968295,979944,997015,1026032,1068129
Trinidad Cardona,416106,443065,389329,396067,348721,355979,357621,355045,357107,353932,357486,356203,362200,332040,331672,314264,298311,301453,299909,279444,291802,326203,405417,370816,357994,355411,399768,507824,771258,904912,6871459,10390320,7716538,5781836,4642279,3625642
Arin Ray,416018,682556,856458,839914,801444,718603,613204,555810,1479401,1522004,1523051,1588836,1595703,1639385,1599640,1457715,1442795,1459463,1314017,1184844,1271398,1343441,1079336,950549,857395,849348,839063,841029,846776,788645,769004,757510,732379,721678,742815,959650
Powers Pleasant,416017,388475,391658,370390,358721,734583,957603,855700,804555,823254,796133,758119,722573,747660,754908,692883,667911,689984,719556,682241,666025,620805,565810,563578,533594,549202,561084,563652,546629,534835,540797,516579,510489,519602,613366,699801
Glenn Travis,415931,340888,334142,291600,273796,267304,263155,340504,436164,395103,373533,385904,384202,287581,271951,246167,220583,213726,207150,200615,195493,186367,177947,168186,165713,165878,176959,221601,210486,190887,182172,170980,170683,230645,322689,302861
Nick Talos,415802,421572,419583,491837,529541,492956,543015,521966,506694,405202,322993,303268,260152,280620,288140,463662,530427,427686,426232,349904,297801,269672,249994,227908,316638,248526,224023,209546,186271,158399,157413,146356,128348,123252,107574,113971
Super Simple Songs,415781,374750,398214,454213,475447,490002,514247,531840,563628,607803,704790,709647,771344,669165,722356,748304,704056,769030,859177,974327,1001267,990053,1192774,1179931,1189206,1039327,1092745,1146823,1166166,1194931,1118572,1076074,1134451,1208043,1396837,1303049
Viola Beach,415548,434099,440032,461423,455725,443830,442596,425388,432219,427922,390929,377122,366643,381206,393439,378816,401170,394623,383334,366697,360873,345944,345187,340496,350774,350733,349679,352910,356355,352673,368124,399143,378199,370074,380048,374474
VELHA GUARDA DA PORTELA,415499,360226,337239,338882,337519,352603,339706,242048,359318,371318,413342,406661,516846,489739,484941,436506,440465,435114,447024,478341,488176,503028,501153,505430,607421,546140,540794,505858,481878,441226,447272,448055,481268,520671,494659,511071
Diana Fuentes,415437,481663,503784,446671,432311,412566,393081,341377,359965,340119,310507,288908,273141,256413,266879,239295,225398,244243,260897,264658,271712,268168,249492,218415,176548,132606,139844,140437,135296,134815,121906,121233,113518,111919,126897,123025
DJ Isaac,415342,433880,442786,444193,433295,541880,534277,541393,534606,544717,555126,542441,542033,562055,581235,524046,500354,511184,599237,631008,640786,669122,663102,702304,690488,672337,675981,703691,704955,764534,761108,707716,693168,704964,706058,680006
Big Soto,415300,454916,454923,627429,641641,581706,609922,877163,996417,888432,867199,847374,970225,1064469,1126697,1179148,1538984,1838641,1748710,1737827,1993298,2006423,2190097,2613737,2763525,2599145,2834405,2722890,2927398,3078034,3086978,3901700,4332120,3989448,3814556,4594344
Harry Hudson,415279,364002,351392,327280,337454,352259,326933,349830,368749,464246,569474,580023,572921,572481,737117,897471,1008741,1044297,1065189,929113,871970,1070275,1194438,1195901,1126243,1322768,1264452,1221689,1221115,1222132,1160810,1119730,1099136,1130852,1204139,1195697
Todd Terje,415241,461822,502689,472416,476028,524950,519511,562904,575227,581608,590809,610919,597540,609196,610838,639024,700163,671943,665220,671258,667793,638084,638491,625729,621571,649050,691849,688005,714169,688943,697784,699958,663295,630395,602359,577773
Matrix & Futurebound,415186,460082,733120,703249,856639,669838,699100,608170,543624,531783,549035,512145,473933,541996,575753,571264,491221,490255,488032,486367,560222,585281,515087,499875,594169,554585,587224,603688,648770,649592,599190,605052,619893,608083,582301,576975
Lustra,415129,429880,429565,443568,435323,441855,459424,494094,538357,519407,559718,588655,590819,635217,663823,658640,693320,740127,748326,780675,795126,794395,828795,834620,905999,1110741,1213224,1216754,1252385,1245711,1246144,1268685,1305498,1379383,1344302,1330934
Ar'mon & Trey,415069,515035,595932,515273,439035,480037,422064,397804,398208,411644,421082,407353,378237,388012,362014,332778,318311,304995,292814,260743,246474,236231,215353,203553,178915,175145,178136,175908,232319,189700,237030,346128,304068,318369,332837,313924
Lil' Troy,415058,467006,438655,430677,458794,449711,493962,474231,492607,474551,469501,484370,488495,514292,533128,487434,492079,540864,576306,593533,591751,570070,615702,585707,567082,607008,664268,715563,716215,746413,763912,754833,759312,751924,761499,752388
New York Philharmonic,414928,440789,414278,410421,385478,442687,448078,435205,464719,513404,487769,479587,506085,458713,457752,454125,615145,482912,402880,384247,388373,411605,424659,445439,492144,464420,448272,432661,450904,438689,485583,488796,469376,498714,523250,561730
Cats On Trees,414745,272236,341777,496888,567253,512378,456762,425444,430697,330018,318664,325256,367198,315802,302026,276421,253954,253333,241853,251562,250228,243332,258255,278467,291247,274330,286832,290133,283334,293772,531244,322720,358235,474651,495134,682602
ayaka,414605,410186,416141,433770,456795,480573,492404,502055,502206,521080,532694,538894,572734,546062,567625,600811,603528,678379,641631,633980,635778,644136,668817,648501,619829,565481,604678,626508,704524,686702,644459,634655,632598,748396,744230,770463
Trevor Morris,414539,444955,442952,449699,449031,475853,452190,461022,488211,513544,509101,506307,560763,615068,600909,583751,585650,596739,547699,552516,562035,586145,600759,606152,593684,677343,682318,670572,643142,623352,607177,602024,628095,679397,728607,779024
The Red Army Choir,414371,364032,366115,370466,367181,361760,380750,528732,463588,432139,431248,442906,484056,443848,460991,464126,508256,484313,454548,465585,458704,453642,470339,490923,512740,495743,495460,482457,474577,499705,471501,463587,457973,461268,464803,496608
Deichkind,414353,414057,437762,612037,568341,540127,713799,724303,795845,837981,899839,759010,798343,721209,766793,748631,708156,713502,740543,747595,749018,702049,769137,678760,673900,684541,711118,738959,734504,809154,804766,796114,786109,778631,783252,740020
Paulo Cesar Baruk,414189,421496,445090,401474,413485,478900,491322,557744,614537,624960,602043,574764,593515,594523,650490,707811,626690,570107,607945,607645,591785,569695,572541,585426,589963,615920,647085,712159,771317,818495,776597,736318,786128,750678,697798,679391
The Wiggles,414170,420298,426497,441963,446706,455529,481481,528752,554529,553179,593124,626649,657448,614573,641196,657548,640110,631805,686071,851756,887793,883878,874064,882943,933160,857215,902816,998867,1049385,1054512,1028359,993805,1008197,958071,1049336,1053564
Shapeless,413930,394824,418787,422496,380252,317665,312298,345260,388437,412074,370234,361509,360803,361510,349972,317296,260498,270296,256169,246626,243394,259683,295378,253067,276116,334768,308976,271807,284815,316260,319315,290260,303258,313672,303651,281174
Cruz Cafuné,413871,423032,469939,516047,490888,445674,459639,563548,560344,590403,624694,605253,606517,726090,771895,834773,751245,725695,820846,763564,753390,708700,728610,728862,751734,733602,722172,699328,698973,700465,743191,771582,810798,768719,794228,837205
Xavier Naidoo,413857,452006,475829,464122,574338,627379,700417,829631,888926,1628077,1775795,1382447,1334177,1245429,1321988,1231608,1175810,1186220,1097576,994141,916238,873600,845886,668598,656863,620277,611832,612544,611186,624759,617266,585193,576102,566409,571115,577314
SŸDE,413780,545242,537221,477856,435911,415856,365680,267652,243486,247110,232612,218206,202766,230122,234976,237634,237688,231976,235693,230069,217600,212997,225778,213353,182248,174769,163080,153208,142063,138770,130839,120327,116882,120571,118513,111889
Spiderbait,413719,418014,418773,430166,441087,452519,456586,469732,477829,499486,489463,504389,497817,525402,539842,538941,539646,569821,585538,597385,634781,643343,667704,656219,690833,704030,735238,747800,782740,765245,784319,777758,785927,828591,851800,868159
The Academic,413699,485908,511008,570320,519690,461932,517725,555666,578954,543920,516909,490448,436544,493016,493299,481714,494483,611461,592149,686751,706900,658326,642447,610120,568899,578046,593786,627796,622328,641223,664840,727414,719134,723742,711608,688012
DYSN,413556,449815,479724,506208,486860,371140,302675,280860,311472,307626,265987,273040,328499,260276,243345,263172,352875,365562,301757,317075,266698,311719,227598,266718,381275,255362,222952,226990,221585,238538,225189,234625,160925,173524,176668,179833
Paolo Fresu,413529,626293,756882,608335,484975,435459,379374,381246,373068,417437,444179,448136,417174,454481,428751,424485,399813,406387,365431,330939,321858,325546,369136,366525,330811,362824,386677,354057,344119,307826,276523,289499,330807,320239,344169,377787
Chloe Lilac,413507,531338,489374,604388,685654,532881,498205,473532,474057,411776,608992,649684,441343,687160,594512,661521,643315,550822,503405,523459,503463,511849,494571,420103,343655,402945,408875,402652,403195,373963,346521,304127,298967,347520,362271,324787
Meditation Spa,413468,501584,475155,387447,243462,232575,209441,199421,207502,208533,198585,203438,163711,182015,151934,146932,139574,125961,113699,103797,96805,99320,98248,85208,78547,87667,85777,77881,72839,72498,69516,66258,62763,71918,74225,73478
Band Of Skulls,413293,536905,615479,645785,728586,672394,667614,644162,664729,636798,609417,587183,524414,534084,543358,528074,574269,599193,517603,539675,536997,515449,494011,492414,495926,502243,509738,527010,566194,541716,549522,562385,574066,552126,549334,537080
Emma Hewitt,413043,509819,653910,584632,468133,503581,523034,467648,430540,442311,435829,407079,406909,415812,461607,483305,538999,473404,465572,442116,491418,417834,432937,410170,432323,464410,487111,469234,467451,446852,430982,393150,382508,431749,498886,530440
Boudewijn de Groot,412959,396033,343579,304744,288708,277490,289281,315773,341693,348590,358506,380829,471086,492816,429737,440849,474713,461333,433007,436254,417787,398896,434707,428995,579580,466379,433311,426225,454107,438492,389758,406408,424227,410606,419338,456916
lowlow,412927,399100,379441,390919,349146,377223,395531,376313,398044,416711,408771,384000,372249,367953,361087,420250,415539,394274,369673,326872,328473,338322,339014,308335,304878,295815,313691,294096,297796,312114,332882,336098,378541,371491,379047,361454
FIDLAR,412842,843926,883686,658499,601435,515495,497551,530895,559291,556845,562812,547881,567764,673420,664094,625633,606301,622127,616840,635610,679240,712280,652792,632382,644798,677118,668014,667390,693110,687927,683369,670682,654882,638479,617769,609659
F.R. David,412765,423740,442383,447758,460054,472613,519045,553170,561051,563133,575881,591125,606152,656406,731276,734560,765377,789416,811193,865660,896890,884364,909666,938954,952158,980321,1091552,1120044,1136160,1178958,1192047,1470376,1715830,1818446,1788351,1804196
Albin Johnsén,412754,431483,399286,450421,463753,501946,555908,511450,497090,494584,443865,410951,383249,408203,496613,518158,471965,479386,511700,487818,529179,565246,644509,604448,468280,531952,542765,527539,515724,527382,557086,507171,456906,468283,461141,438987
Keke Palmer,412748,373915,367586,370211,360009,365108,368215,385848,446268,439092,463200,1812347,1494593,1311960,1250155,1176618,1141942,1191483,1208942,1241585,1453343,1627109,1568432,1500173,1434365,1363447,1382029,1322630,1302058,1277903,1210429,1148679,1103850,1074549,1122164,1308726
Jazz Mino,412498,495950,334193,272908,262703,355250,245138,219293,208712,193740,183197,166469,138934,145969,146105,136797,128151,131663,150771,167699,178863,124084,103529,96629,74633,71642,74078,74539,69972,51340,65989,54848,58864,67178,40548,37705
Shenseea,412460,393240,403914,945707,911017,1582910,1762409,1382417,1248440,1224312,1222029,1155613,1122051,1830140,1556764,1362046,1318160,1251174,1271815,1179389,1226001,1134858,1536700,1523551,1384681,1364181,1351619,1524355,1557466,1563081,1540265,1625162,1629533,1536951,1442202,1380953
Mel & Kim,412376,103174,100815,102931,100448,98999,105469,103442,103824,95559,101299,140308,349984,110728,117546,109796,128741,134523,149300,160913,168854,158578,171362,248628,1016260,161815,187459,194475,216291,228956,215942,217747,229379,215748,224568,369427
Ramirez,412362,439443,459301,510404,523054,574313,851584,882191,942822,982787,1042252,1083431,1115453,1167517,1254827,1214981,1170563,1317271,1371864,1378538,1439080,1531526,1526385,1483850,1638273,1675134,1724029,1779958,1842204,1974850,2051289,2209787,2217044,2120043,2139703,2115852
Nicholas Hooper,412334,425299,410853,414422,404734,424562,391017,392650,427346,466551,491054,493117,474459,408062,479223,505135,560738,550177,497096,466375,475063,581926,621186,601654,557337,596995,585087,546751,574591,527625,465325,455140,497654,564726,602726,632368
Newkid,412308,430924,422508,409091,381662,337575,364552,356532,363802,378389,444631,395099,372474,370697,377170,538979,892684,1011805,1226123,1139419,1002807,1166564,1063980,1107636,1357248,1426287,1377641,1343672,1323171,1373282,1357055,1249849,1146993,1093273,973795,1091162
Sylvester,412116,428471,509162,467452,458837,474411,678737,701566,597207,554034,540246,529582,529926,560018,589040,571474,617725,635633,823548,708664,701404,681400,672460,645886,635799,712004,794078,788186,805411,799364,895930,850085,815249,818160,800747,803446
Jamsha,411959,402853,430985,490202,533050,521207,545767,392696,380230,386550,384036,380490,354464,371959,393321,384963,348944,328612,305899,299293,295354,268357,282704,267689,256025,250500,256189,249729,241413,239228,236174,250796,247998,232673,238406,247726
Levi Hummon,411585,527019,545002,735856,879320,689684,1083200,527056,525786,431263,495479,456510,409397,473315,494291,446595,1099949,1236650,909673,512207,485551,793731,1086656,968713,325787,307656,347626,452359,358000,328672,311836,401773,541023,511529,609747,837876
Jameson Rodgers,411548,430267,460564,481776,463711,412842,569446,630244,680193,719656,717967,611848,563733,618584,740726,766341,1343398,1298619,1317405,1318069,1901649,2231323,2331527,1507196,1318171,1357839,1330547,1340091,1541687,1616440,1741063,1810512,2394218,2814959,2449584,1788599
Jennifer Rush,411527,428093,463986,442299,461557,469304,548842,556243,562364,588525,562940,551425,568517,557516,585161,572760,636239,760547,761183,790535,783379,743831,844577,810566,765979,851689,878824,857433,902336,890257,832924,816618,839428,800537,807251,813095
Lupillo Rivera,411374,378919,401402,489381,496697,511167,525941,550011,671711,626907,631520,686578,805291,774850,951158,889505,899548,959809,1113268,1125292,1166747,1249210,1138814,1150400,1102244,1087877,1174731,1313492,1291080,2502280,3067038,2596489,2713551,2618743,2782089,2970414
Herobust,411040,416265,415809,373358,298973,292862,359135,478641,506737,476048,419514,413900,449250,515075,553009,524315,451164,453263,365284,371855,359542,376332,387917,340231,302617,287081,285622,280002,276046,270491,295695,278642,280915,274074,265858,257923
